Unnamed: 0,filename,latitude,longitude,in_bw,in_ostalbkreis
0,2019-01-01_bme280_sensor_10881.csv,48.883,8.338,True,False
0,2019-01-01_bme280_sensor_10897.csv,51.177,6.471,False,False
0,2019-01-01_bme280_sensor_10907.csv,42.875,12.042,False,False
0,2019-01-01_bme280_sensor_10909.csv,48.547,8.719,True,False
0,2019-01-01_bme280_sensor_10921.csv,50.58,8.817,False,False
0,2019-01-01_bme280_sensor_1093.csv,48.746,9.211,True,False
0,2019-01-01_bme280_sensor_10940.csv,42.69600000000001,23.494,False,False
0,2019-01-01_bme280_sensor_10942.csv,42.793,23.305999999999997,False,False
0,2019-01-01_bme280_sensor_10944.csv,42.657,23.37,False,False
0,2019-01-01_bme280_sensor_10948.csv,42.068999999999996,24.750999999999998,False,False
0,2019-01-01_bme280_sensor_10950.csv,43.354,24.611,False,False
0,2019-01-01_bme280_sensor_10954.csv,42.676,23.265,False,False
0,2019-01-01_bme280_sensor_10958.csv,42.57100000000001,23.677,False,False
0,2019-01-01_bme280_sensor_10970.csv,52.321999999999996,10.231,False,False
0,2019-01-01_bme280_sensor_10972.csv,43.224,27.951999999999998,False,False
0,2019-01-01_bme280_sensor_10988.csv,42.672,23.23,False,False
0,2019-01-01_bme280_sensor_11011.csv,42.702,23.179000000000002,False,False
0,2019-01-01_bme280_sensor_11017.csv,52.04,8.542,False,False
0,2019-01-01_bme280_sensor_11036.csv,48.111000000000004,-1.705,False,False
0,2019-01-01_bme280_sensor_11038.csv,49.541000000000004,11.932,False,False
0,2019-01-01_bme280_sensor_11045.csv,42.715,23.271,False,False
0,2019-01-01_bme280_sensor_11049.csv,42.707,23.16,False,False
0,2019-01-01_bme280_sensor_11053.csv,42.665,23.381,False,False
0,2019-01-01_bme280_sensor_11075.csv,42.732,23.311,False,False
0,2019-01-01_bme280_sensor_11077.csv,42.62600000000001,23.38,False,False
0,2019-01-01_bme280_sensor_11097.csv,42.648,23.259,False,False
0,2019-01-01_bme280_sensor_11099.csv,42.65,23.364,False,False
0,2019-01-01_bme280_sensor_11108.csv,48.302,14.294,False,False
0,2019-01-01_bme280_sensor_11114.csv,52.153999999999996,9.198,False,False
0,2019-01-01_bme280_sensor_11124.csv,42.69300000000001,23.311999999999998,False,False
0,2019-01-01_bme280_sensor_11134.csv,51.926,4.484,False,False
0,2019-01-01_bme280_sensor_11156.csv,42.138999999999996,24.761999999999997,False,False
0,2019-01-01_bme280_sensor_11172.csv,50.831,12.082,False,False
0,2019-01-01_bme280_sensor_11174.csv,50.856,12.088,False,False
0,2019-01-01_bme280_sensor_11182.csv,50.678000000000004,7.1720000000000015,False,False
0,2019-01-01_bme280_sensor_11184.csv,43.626999999999995,22.685,False,False
0,2019-01-01_bme280_sensor_11212.csv,50.864,12.097000000000001,False,False
0,2019-01-01_bme280_sensor_11223.csv,52.012,8.724,False,False
0,2019-01-01_bme280_sensor_11225.csv,51.983000000000004,8.672,False,False
0,2019-01-01_bme280_sensor_11273.csv,48.755,9.257,True,False
0,2019-01-01_bme280_sensor_11288.csv,50.996,7.045,False,False
0,2019-01-01_bme280_sensor_113.csv,48.809,9.181000000000001,True,False
0,2019-01-01_bme280_sensor_11302.csv,50.65,13.379000000000001,False,False
0,2019-01-01_bme280_sensor_11314.csv,48.858000000000004,9.206,True,False
0,2019-01-01_bme280_sensor_11327.csv,42.13800000000001,24.763,False,False
0,2019-01-01_bme280_sensor_11329.csv,42.714,23.732,False,False
0,2019-01-01_bme280_sensor_11333.csv,42.665,23.299,False,False
0,2019-01-01_bme280_sensor_11335.csv,42.62,23.373,False,False
0,2019-01-01_bme280_sensor_11337.csv,42.677,23.331999999999997,False,False
0,2019-01-01_bme280_sensor_11339.csv,42.684,23.252,False,False
0,2019-01-01_bme280_sensor_11343.csv,42.16,24.746,False,False
0,2019-01-01_bme280_sensor_11345.csv,42.599,23.028000000000002,False,False
0,2019-01-01_bme280_sensor_11347.csv,42.721000000000004,23.25800000000001,False,False
0,2019-01-01_bme280_sensor_11349.csv,43.57100000000001,27.826,False,False
0,2019-01-01_bme280_sensor_11351.csv,42.698,23.342,False,False
0,2019-01-01_bme280_sensor_11353.csv,42.778999999999996,23.244,False,False
0,2019-01-01_bme280_sensor_11355.csv,42.77,23.410999999999998,False,False
0,2019-01-01_bme280_sensor_11391.csv,52.015,5.432,False,False
0,2019-01-01_bme280_sensor_11413.csv,43.255,26.96,False,False
0,2019-01-01_bme280_sensor_11415.csv,42.715,23.244,False,False
0,2019-01-01_bme280_sensor_11417.csv,42.691,23.329,False,False
0,2019-01-01_bme280_sensor_11444.csv,47.857,12.152999999999999,False,False
0,2019-01-01_bme280_sensor_11448.csv,49.95399999999999,8.452,False,False
0,2019-01-01_bme280_sensor_11450.csv,48.876999999999995,9.343,True,False
0,2019-01-01_bme280_sensor_11460.csv,42.522,27.436,False,False
0,2019-01-01_bme280_sensor_11468.csv,42.762,23.430999999999997,False,False
0,2019-01-01_bme280_sensor_11493.csv,42.705,23.156999999999996,False,False
0,2019-01-01_bme280_sensor_11499.csv,48.74800000000001,9.277000000000001,True,False
0,2019-01-01_bme280_sensor_11523.csv,43.202,27.708000000000002,False,False
0,2019-01-01_bme280_sensor_11542.csv,49.483000000000004,7.7170000000000005,False,False
0,2019-01-01_bme280_sensor_11563.csv,42.69600000000001,23.344,False,False
0,2019-01-01_bme280_sensor_11605.csv,43.076,25.625999999999998,False,False
0,2019-01-01_bme280_sensor_11607.csv,42.707,23.351999999999997,False,False
0,2019-01-01_bme280_sensor_11621.csv,49.093,11.901,False,False
0,2019-01-01_bme280_sensor_11637.csv,54.306999999999995,10.105,False,False
0,2019-01-01_bme280_sensor_11645.csv,49.735,8.738999999999999,False,False
0,2019-01-01_bme280_sensor_11676.csv,42.769,23.405,False,False
0,2019-01-01_bme280_sensor_11678.csv,41.95,24.372,False,False
0,2019-01-01_bme280_sensor_11680.csv,42.68600000000001,23.142,False,False
0,2019-01-01_bme280_sensor_11682.csv,42.64,23.309,False,False
0,2019-01-01_bme280_sensor_11692.csv,42.672,23.353,False,False
0,2019-01-01_bme280_sensor_11710.csv,51.035,6.972,False,False
0,2019-01-01_bme280_sensor_11712.csv,51.034,6.984,False,False
0,2019-01-01_bme280_sensor_11714.csv,51.038999999999994,6.9979999999999976,False,False
0,2019-01-01_bme280_sensor_11720.csv,51.05,6.952000000000001,False,False
0,2019-01-01_bme280_sensor_11750.csv,42.655,23.236,False,False
0,2019-01-01_bme280_sensor_11770.csv,59.239,18.227,False,False
0,2019-01-01_bme280_sensor_11806.csv,42.602,23.482,False,False
0,2019-01-01_bme280_sensor_11808.csv,42.64,23.381,False,False
0,2019-01-01_bme280_sensor_11810.csv,41.566,23.734,False,False
0,2019-01-01_bme280_sensor_11830.csv,42.13399999999999,24.718000000000004,False,False
0,2019-01-01_bme280_sensor_11832.csv,42.68600000000001,23.299,False,False
0,2019-01-01_bme280_sensor_11834.csv,42.707,23.363000000000003,False,False
0,2019-01-01_bme280_sensor_11856.csv,53.14100000000001,8.904,False,False
0,2019-01-01_bme280_sensor_11874.csv,41.585,24.726,False,False
0,2019-01-01_bme280_sensor_11876.csv,41.576,24.697,False,False
0,2019-01-01_bme280_sensor_11880.csv,43.257,27.816,False,False
0,2019-01-01_bme280_sensor_11888.csv,42.756,23.13,False,False
0,2019-01-01_bme280_sensor_11912.csv,41.927,25.555999999999997,False,False
0,2019-01-01_bme280_sensor_11916.csv,42.163000000000004,24.763,False,False
0,2019-01-01_bme280_sensor_11936.csv,48.575,9.18,True,False
0,2019-01-01_bme280_sensor_11940.csv,42.701,23.281999999999996,False,False
0,2019-01-01_bme280_sensor_11950.csv,52.181999999999995,5.377999999999999,False,False
0,2019-01-01_bme280_sensor_11952.csv,41.84,23.486,False,False
0,2019-01-01_bme280_sensor_11959.csv,52.576,13.349,False,False
0,2019-01-01_bme280_sensor_11969.csv,42.698,23.316999999999997,False,False
0,2019-01-01_bme280_sensor_11971.csv,42.681999999999995,23.294,False,False
0,2019-01-01_bme280_sensor_12019.csv,41.574,24.781,False,False
0,2019-01-01_bme280_sensor_12021.csv,42.5,27.47300000000001,False,False
0,2019-01-01_bme280_sensor_12023.csv,48.855,9.291,True,False
0,2019-01-01_bme280_sensor_12045.csv,52.275,13.815999999999999,False,False
0,2019-01-01_bme280_sensor_12051.csv,43.54600000000001,26.474,False,False
0,2019-01-01_bme280_sensor_12054.csv,50.861000000000004,4.699,False,False
0,2019-01-01_bme280_sensor_1207.csv,53.185,8.215,False,False
0,2019-01-01_bme280_sensor_12071.csv,52.56,13.377,False,False
0,2019-01-01_bme280_sensor_12073.csv,49.005,8.372,True,False
0,2019-01-01_bme280_sensor_12077.csv,42.683,23.299,False,False
0,2019-01-01_bme280_sensor_12101.csv,42.677,23.334,False,False
0,2019-01-01_bme280_sensor_12103.csv,42.761,23.206999999999997,False,False
0,2019-01-01_bme280_sensor_12105.csv,42.606,23.031,False,False
0,2019-01-01_bme280_sensor_12117.csv,42.935,23.21,False,False
0,2019-01-01_bme280_sensor_12172.csv,52.417,13.667,False,False
0,2019-01-01_bme280_sensor_12178.csv,48.728,9.256,True,False
0,2019-01-01_bme280_sensor_12182.csv,51.55,12.138,False,False
0,2019-01-01_bme280_sensor_12187.csv,51.483000000000004,7.232,False,False
0,2019-01-01_bme280_sensor_12195.csv,42.673,23.3,False,False
0,2019-01-01_bme280_sensor_12197.csv,43.015,25.839000000000002,False,False
0,2019-01-01_bme280_sensor_12199.csv,42.58,27.294,False,False
0,2019-01-01_bme280_sensor_12203.csv,42.178000000000004,24.623,False,False
0,2019-01-01_bme280_sensor_12205.csv,42.883,23.113000000000003,False,False
0,2019-01-01_bme280_sensor_12207.csv,42.806999999999995,23.408,False,False
0,2019-01-01_bme280_sensor_12209.csv,43.08,25.63300000000001,False,False
0,2019-01-01_bme280_sensor_12211.csv,42.657,23.299,False,False
0,2019-01-01_bme280_sensor_12215.csv,42.206,24.142,False,False
0,2019-01-01_bme280_sensor_12217.csv,42.74,23.340999999999998,False,False
0,2019-01-01_bme280_sensor_12221.csv,42.023,23.096999999999998,False,False
0,2019-01-01_bme280_sensor_12323.csv,48.766999999999996,9.171,True,False
0,2019-01-01_bme280_sensor_12349.csv,42.71,27.25800000000001,False,False
0,2019-01-01_bme280_sensor_12358.csv,51.244,6.773,False,False
0,2019-01-01_bme280_sensor_12366.csv,48.371,8.943999999999997,True,False
0,2019-01-01_bme280_sensor_12400.csv,42.683,23.261,False,False
0,2019-01-01_bme280_sensor_12415.csv,47.738,10.318,False,False
0,2019-01-01_bme280_sensor_12462.csv,51.45,6.973,False,False
0,2019-01-01_bme280_sensor_12464.csv,48.13,11.505,False,False
0,2019-01-01_bme280_sensor_12471.csv,46.483999999999995,13.833,False,False
0,2019-01-01_bme280_sensor_12475.csv,42.623999999999995,23.334,False,False
0,2019-01-01_bme280_sensor_12479.csv,48.75899999999999,9.301,True,False
0,2019-01-01_bme280_sensor_12486.csv,46.803999999999995,11.579,False,False
0,2019-01-01_bme280_sensor_12528.csv,42.626999999999995,23.38,False,False
0,2019-01-01_bme280_sensor_12530.csv,52.011,4.728,False,False
0,2019-01-01_bme280_sensor_12541.csv,51.226000000000006,17.372,False,False
0,2019-01-01_bme280_sensor_12618.csv,48.88800000000001,9.396,True,False
0,2019-01-01_bme280_sensor_12624.csv,42.83600000000001,23.997,False,False
0,2019-01-01_bme280_sensor_12644.csv,42.713,27.759,False,False
0,2019-01-01_bme280_sensor_12653.csv,35.28,-2.937,False,False
0,2019-01-01_bme280_sensor_12664.csv,58.49,15.527999999999999,False,False
0,2019-01-01_bme280_sensor_12674.csv,59.363,18.022000000000002,False,False
0,2019-01-01_bme280_sensor_12676.csv,59.451,17.892,False,False
0,2019-01-01_bme280_sensor_12694.csv,58.18899999999999,12.72,False,False
0,2019-01-01_bme280_sensor_12702.csv,47.597,12.177999999999999,False,False
0,2019-01-01_bme280_sensor_12779.csv,42.143,24.732,False,False
0,2019-01-01_bme280_sensor_12781.csv,43.303999999999995,24.345,False,False
0,2019-01-01_bme280_sensor_12783.csv,41.99100000000001,23.087,False,False
0,2019-01-01_bme280_sensor_12785.csv,42.681000000000004,23.26,False,False
0,2019-01-01_bme280_sensor_12787.csv,43.57899999999999,27.84,False,False
0,2019-01-01_bme280_sensor_12789.csv,42.71100000000001,23.191999999999997,False,False
0,2019-01-01_bme280_sensor_12791.csv,42.678000000000004,23.309,False,False
0,2019-01-01_bme280_sensor_12793.csv,42.683,23.26,False,False
0,2019-01-01_bme280_sensor_12795.csv,42.666000000000004,23.296,False,False
0,2019-01-01_bme280_sensor_12799.csv,42.645,26.98,False,False
0,2019-01-01_bme280_sensor_12801.csv,42.494,27.47,False,False
0,2019-01-01_bme280_sensor_12803.csv,42.701,23.276999999999997,False,False
0,2019-01-01_bme280_sensor_12868.csv,49.978,8.294,False,False
0,2019-01-01_bme280_sensor_12897.csv,35.028,32.372,False,False
0,2019-01-01_bme280_sensor_12899.csv,52.372,9.047,False,False
0,2019-01-01_bme280_sensor_12913.csv,51.367,11.985,False,False
0,2019-01-01_bme280_sensor_12915.csv,51.351000000000006,11.978,False,False
0,2019-01-01_bme280_sensor_12949.csv,49.475,8.484,True,False
0,2019-01-01_bme280_sensor_12951.csv,50.858000000000004,7.231,False,False
0,2019-01-01_bme280_sensor_12963.csv,49.881,8.666,False,False
0,2019-01-01_bme280_sensor_12995.csv,57.748999999999995,11.953,False,False
0,2019-01-01_bme280_sensor_13001.csv,58.052,11.751,False,False
0,2019-01-01_bme280_sensor_13011.csv,57.632,11.962,False,False
0,2019-01-01_bme280_sensor_13013.csv,57.662,12.005999999999998,False,False
0,2019-01-01_bme280_sensor_13015.csv,57.69600000000001,11.950999999999999,False,False
0,2019-01-01_bme280_sensor_13019.csv,57.651,11.919,False,False
0,2019-01-01_bme280_sensor_13021.csv,57.722,11.948,False,False
0,2019-01-01_bme280_sensor_13025.csv,41.951,23.509,False,False
0,2019-01-01_bme280_sensor_13027.csv,42.68,23.325,False,False
0,2019-01-01_bme280_sensor_13029.csv,42.661,23.401,False,False
0,2019-01-01_bme280_sensor_13033.csv,42.632,23.299,False,False
0,2019-01-01_bme280_sensor_13039.csv,50.705,7.1579999999999995,False,False
0,2019-01-01_bme280_sensor_13041.csv,42.729,23.289,False,False
0,2019-01-01_bme280_sensor_13047.csv,42.659,27.713,False,False
0,2019-01-01_bme280_sensor_13050.csv,51.445,5.403,False,False
0,2019-01-01_bme280_sensor_13054.csv,47.756,9.19,True,False
0,2019-01-01_bme280_sensor_13058.csv,49.577,11.011,False,False
0,2019-01-01_bme280_sensor_13066.csv,52.479,13.347000000000001,False,False
0,2019-01-01_bme280_sensor_13080.csv,49.153,9.279,True,False
0,2019-01-01_bme280_sensor_13082.csv,50.955,5.178,False,False
0,2019-01-01_bme280_sensor_13124.csv,50.92,12.049000000000001,False,False
0,2019-01-01_bme280_sensor_13126.csv,43.578,22.729,False,False
0,2019-01-01_bme280_sensor_13209.csv,42.678000000000004,23.333000000000002,False,False
0,2019-01-01_bme280_sensor_13235.csv,48.505,9.051,True,False
0,2019-01-01_bme280_sensor_13304.csv,51.958999999999996,4.539,False,False
0,2019-01-01_bme280_sensor_13314.csv,48.111000000000004,11.603,False,False
0,2019-01-01_bme280_sensor_13318.csv,49.756,6.1270000000000024,False,False
0,2019-01-01_bme280_sensor_13342.csv,50.177,7.569,False,False
0,2019-01-01_bme280_sensor_13381.csv,48.833999999999996,9.163,True,False
0,2019-01-01_bme280_sensor_13387.csv,48.523999999999994,9.045,True,False
0,2019-01-01_bme280_sensor_13391.csv,42.75100000000001,23.219,False,False
0,2019-01-01_bme280_sensor_13393.csv,42.076,24.590999999999998,False,False
0,2019-01-01_bme280_sensor_13395.csv,42.504,27.464000000000002,False,False
0,2019-01-01_bme280_sensor_13397.csv,39.655,-104.915,False,False
0,2019-01-01_bme280_sensor_13399.csv,42.675,23.259,False,False
0,2019-01-01_bme280_sensor_13407.csv,48.207,10.765,False,False
0,2019-01-01_bme280_sensor_13420.csv,58.441,15.470999999999998,False,False
0,2019-01-01_bme280_sensor_13422.csv,55.905,13.395999999999999,False,False
0,2019-01-01_bme280_sensor_13434.csv,47.678000000000004,9.157,True,False
0,2019-01-01_bme280_sensor_13456.csv,50.94,6.941,False,False
0,2019-01-01_bme280_sensor_13476.csv,63.823,20.288,False,False
0,2019-01-01_bme280_sensor_13478.csv,62.381,17.345,False,False
0,2019-01-01_bme280_sensor_13490.csv,52.037,5.902,False,False
0,2019-01-01_bme280_sensor_13553.csv,48.82899999999999,9.115,True,False
0,2019-01-01_bme280_sensor_1357.csv,48.746,9.211,True,False
0,2019-01-01_bme280_sensor_13581.csv,46.17100000000001,7.222,False,False
0,2019-01-01_bme280_sensor_13594.csv,47.665,9.16,True,False
0,2019-01-01_bme280_sensor_13612.csv,51.435,6.775,False,False
0,2019-01-01_bme280_sensor_13655.csv,49.805,6.605,False,False
0,2019-01-01_bme280_sensor_13661.csv,49.48,11.102,False,False
0,2019-01-01_bme280_sensor_13695.csv,52.343999999999994,14.517999999999999,False,False
0,2019-01-01_bme280_sensor_13709.csv,51.95,7.609,False,False
0,2019-01-01_bme280_sensor_13730.csv,50.125,8.766,False,False
0,2019-01-01_bme280_sensor_13748.csv,48.84,9.198,True,False
0,2019-01-01_bme280_sensor_13755.csv,51.216,6.778,False,False
0,2019-01-01_bme280_sensor_13765.csv,48.81,9.205,True,False
0,2019-01-01_bme280_sensor_13767.csv,48.83600000000001,9.172,True,False
0,2019-01-01_bme280_sensor_13782.csv,51.222,7.0089999999999995,False,False
0,2019-01-01_bme280_sensor_13792.csv,45.166000000000004,5.7360000000000015,False,False
0,2019-01-01_bme280_sensor_13796.csv,51.551,9.874,False,False
0,2019-01-01_bme280_sensor_13821.csv,42.678000000000004,23.294,False,False
0,2019-01-01_bme280_sensor_13823.csv,48.56100000000001,8.775,True,False
0,2019-01-01_bme280_sensor_13836.csv,52.615,13.5,False,False
0,2019-01-01_bme280_sensor_13846.csv,50.18,9.116,False,False
0,2019-01-01_bme280_sensor_13876.csv,51.02,13.769,False,False
0,2019-01-01_bme280_sensor_13954.csv,49.443999999999996,8.523,True,False
0,2019-01-01_bme280_sensor_13958.csv,51.553999999999995,10.055,False,False
0,2019-01-01_bme280_sensor_13964.csv,42.652,23.315,False,False
0,2019-01-01_bme280_sensor_14018.csv,59.376999999999995,18.009,False,False
0,2019-01-01_bme280_sensor_14033.csv,50.83600000000001,10.948,False,False
0,2019-01-01_bme280_sensor_14035.csv,49.42100000000001,11.04,False,False
0,2019-01-01_bme280_sensor_14067.csv,42.685,23.35,False,False
0,2019-01-01_bme280_sensor_14069.csv,42.675,23.329,False,False
0,2019-01-01_bme280_sensor_14071.csv,42.665,23.283,False,False
0,2019-01-01_bme280_sensor_141.csv,48.778999999999996,9.16,True,False
0,2019-01-01_bme280_sensor_14120.csv,49.246,9.1,True,False
0,2019-01-01_bme280_sensor_14157.csv,50.56100000000001,9.683,False,False
0,2019-01-01_bme280_sensor_14206.csv,48.8,9.216000000000001,True,False
0,2019-01-01_bme280_sensor_14242.csv,50.864,12.765999999999998,False,False
0,2019-01-01_bme280_sensor_14253.csv,51.501999999999995,10.720999999999998,False,False
0,2019-01-01_bme280_sensor_14265.csv,57.653999999999996,11.880999999999998,False,False
0,2019-01-01_bme280_sensor_14293.csv,59.419,17.840999999999994,False,False
0,2019-01-01_bme280_sensor_14295.csv,59.37,18.016,False,False
0,2019-01-01_bme280_sensor_14297.csv,59.336999999999996,18.062,False,False
0,2019-01-01_bme280_sensor_14315.csv,47.989,7.8420000000000005,True,False
0,2019-01-01_bme280_sensor_14333.csv,52.545,13.417,False,False
0,2019-01-01_bme280_sensor_14365.csv,51.653,7.325,False,False
0,2019-01-01_bme280_sensor_14383.csv,50.32899999999999,8.72,False,False
0,2019-01-01_bme280_sensor_14393.csv,42.677,23.372,False,False
0,2019-01-01_bme280_sensor_14399.csv,51.574,6.501,False,False
0,2019-01-01_bme280_sensor_14594.csv,52.355,9.756,False,False
0,2019-01-01_bme280_sensor_14622.csv,42.715,23.29,False,False
0,2019-01-01_bme280_sensor_14689.csv,48.729,9.154,True,False
0,2019-01-01_bme280_sensor_1472.csv,42.644,23.337,False,False
0,2019-01-01_bme280_sensor_14777.csv,43.123999999999995,25.685,False,False
0,2019-01-01_bme280_sensor_14790.csv,51.01,10.367,False,False
0,2019-01-01_bme280_sensor_14792.csv,45.415,6.0120000000000005,False,False
0,2019-01-01_bme280_sensor_14800.csv,57.75100000000001,11.97,False,False
0,2019-01-01_bme280_sensor_14802.csv,57.716,12.048,False,False
0,2019-01-01_bme280_sensor_14804.csv,57.676,11.993,False,False
0,2019-01-01_bme280_sensor_14808.csv,57.718999999999994,12.035,False,False
0,2019-01-01_bme280_sensor_14810.csv,57.566,11.935,False,False
0,2019-01-01_bme280_sensor_14812.csv,57.705,11.9,False,False
0,2019-01-01_bme280_sensor_14814.csv,57.913999999999994,12.06,False,False
0,2019-01-01_bme280_sensor_14818.csv,57.698,11.985,False,False
0,2019-01-01_bme280_sensor_1482.csv,49.008,8.419,True,False
0,2019-01-01_bme280_sensor_14822.csv,-33.438,-70.752,False,False
0,2019-01-01_bme280_sensor_14824.csv,-33.681999999999995,-71.212,False,False
